,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,url,eventtype,country
1101,us7000m4e5,2024-03-09 12:35:43.089,"116 km WNW of Aykol, China",41.2434,78.8037,8.322,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4e5,earthquake,RUS
1102,us7000m4k8,2024-03-10 17:03:34.779,"101 km SE of Vilyuchinsk, Russia",52.2498,159.3971,69.824,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4k8,earthquake,RUS
1103,us7000m4lh,2024-03-11 00:10:17.910,"26 km N of Samsun, Turkey",41.5217,36.308,6.926,4.3,289,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4lh,earthquake,RUS
1104,us7000m4mm,2024-03-11 06:37:20.641,"277 km SE of Attu Station, Alaska",51.4024,176.4926,20.918,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4mm,earthquake,RUS
1105,us6000mj41,2024-03-11 17:04:51.257,"164 km NE of Tilichiki, Russia",61.5002,168.1423,10.0,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj41,earthquake,RUS
1106,us7000m4sl,2024-03-12 02:32:03.278,"73 km NW of Severo-Kuril’sk, Russia",51.1919,155.4693,179.063,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4sl,earthquake,RUS
1107,us6000mifu,2024-03-12 18:22:30.158,"44 km NNE of Makubetsu, Japan",45.74,142.0286,310.691,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mifu,earthquake,RUS
1108,us7000m8x7,2024-03-13 03:35:36.514,"260 km W of Adak, Alaska",51.7012,179.5939,89.512,3.0,138,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8x7,earthquake,RUS
1109,us6000miip,2024-03-13 03:43:54.218,"252 km SE of Attu Station, Alaska",51.5337,176.203,20.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miip,earthquake,RUS
1110,us6000mjz2,2024-03-14 07:34:42.952,"13 km SSW of Oketo, Japan",43.5583,143.555,7.897,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjz2,earthquake,RUS
1111,us6000misv,2024-03-14 08:36:22.421,"48 km WNW of Kuqa, China",41.9547,82.4378,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000misv,earthquake,RUS
1112,us6000misz,2024-03-14 09:37:51.885,"71 km ENE of Mutsu, Japan",41.4598,142.0446,63.273,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000misz,earthquake,RUS
1113,us6000mitx,2024-03-14 14:22:31.146,"105 km SSW of Honchō, Japan",41.2174,142.5578,58.558,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mitx,earthquake,RUS
1114,us6000mk1h,2024-03-15 02:31:26.911,Kuril Islands,47.3118,153.7343,54.531,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk1h,earthquake,RUS
1115,us6000mizb,2024-03-15 02:47:15.531,"117 km SSE of Kyzyl-Suu, Kyrgyzstan",41.3202,78.351,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mizb,earthquake,RUS
1116,us6000mj59,2024-03-15 19:49:10.816,"95 km ENE of Kuqa, China",42.0295,84.0078,17.504,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj59,earthquake,RUS
1117,us7000ma14,2024-03-16 18:38:30.950,"Rat Islands, Aleutian Islands, Alaska",51.9124,178.0128,137.387,3.1,148,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma14,earthquake,RUS
1118,us6000mka4,2024-03-17 00:48:34.758,"44 km ENE of Mutsu, Japan",41.3945,141.7347,72.586,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mka4,earthquake,RUS
1119,us6000mjfj,2024-03-17 12:31:24.716,"33 km NE of Listvyanskiy, Russia",54.6535,83.8553,11.482,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjfj,earthquake,RUS
1120,us6000mjgj,2024-03-17 16:16:38.685,east of the Kuril Islands,47.7551,156.4641,10.0,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjgj,earthquake,RUS
1121,us7000ma8x,2024-03-17 18:39:50.617,"Rat Islands, Aleutian Islands, Alaska",51.5573,177.3154,35.0,3.1,148,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma8x,earthquake,RUS
1122,us7000ma8y,2024-03-17 20:03:55.944,"Rat Islands, Aleutian Islands, Alaska",51.8619,178.2155,138.538,3.2,158,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma8y,earthquake,RUS
1123,us6000mji0,2024-03-17 23:31:19.600,"98 km SSW of Severo-Kuril’sk, Russia",49.8661,155.5609,113.651,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mji0,earthquake,RUS
1124,us6000mjm8,2024-03-18 17:46:29.621,"132 km SSE of Kuril’sk, Russia",44.1055,148.4557,35.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjm8,earthquake,RUS
1125,us6000mjpp,2024-03-19 01:15:07.244,"67 km SSE of Hiroo, Japan",41.7456,143.6763,45.182,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjpp,earthquake,RUS
1126,us6000mk2s,2024-03-20 10:34:35.601,"246 km W of Adak, Alaska",51.6334,179.8226,10.0,3.6,199,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk2s,earthquake,RUS
1127,us6000mkbn,2024-03-21 18:52:14.074,Kuril Islands,46.8984,153.0839,35.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkbn,earthquake,RUS
1128,us6000mkdz,2024-03-22 02:06:47.063,"260 km WNW of Ozernovskiy, Russia",52.7458,153.2894,459.548,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkdz,earthquake,RUS
1129,us6000mkgq,2024-03-22 10:24:16.785,"7 km N of Shatoy, Russia",42.9417,45.677,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkgq,earthquake,RUS
1130,us6000mkkt,2024-03-22 13:36:30.378,"Rat Islands, Aleutian Islands, Alaska",50.1276,179.997,37.295,3.9,234,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkkt,earthquake,RUS
1131,us6000mkle,2024-03-22 21:03:04.268,"128 km WNW of Aykol, China",41.1998,78.6415,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkle,earthquake,RUS
1132,us6000mkmt,2024-03-23 01:41:15.561,"128 km SSE of Kyzyl-Suu, Kyrgyzstan",41.2292,78.4348,10.0,4.9,370,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkmt,earthquake,RUS
1133,us6000mknb,2024-03-23 03:45:31.393,"131 km SSE of Kyzyl-Suu, Kyrgyzstan",41.1972,78.397,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mknb,earthquake,RUS
1134,us7000mbk7,2024-03-24 02:49:44.140,"242 km WSW of Adak, Alaska",51.3278,179.975,51.819,3.3,168,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000mbk7,earthquake,RUS
1135,us6000mkzt,2024-03-24 05:07:45.667,"Rat Islands, Aleutian Islands, Alaska",51.5795,177.8891,69.274,3.8,222,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkzt,earthquake,RUS
1136,us6000mky9,2024-03-24 09:45:02.530,"137 km SSW of Bayanhongor, Mongolia",45.0691,99.972,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mky9,earthquake,RUS
1137,ak0243v5j82d,2024-03-24 14:09:11.247,"Rat Islands, Aleutian Islands, Alaska",50.3677,177.1656,14.4,3.3,168,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0243v5j82d,earthquake,RUS
1138,us6000mkzm,2024-03-24 17:46:57.599,Kuril Islands,46.6745,152.7039,35.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkzm,earthquake,RUS
1139,ak0243wm0tqg,2024-03-25 02:25:33.533,"Rat Islands, Aleutian Islands, Alaska",50.203,178.2472,12.0,3.5,188,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0243wm0tqg,earthquake,RUS
1140,us6000ml0l,2024-03-25 02:36:41.528,"off the east coast of the Kamchatka Peninsula, Russia",52.4302,163.5663,10.0,5.1,400,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ml0l,earthquake,RUS
1141,us7000m82d,2024-03-26 10:34:25.687,"26 km NE of Atlasovo, Russia",55.7529,159.9782,190.229,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m82d,earthquake,RUS
1142,us7000m86q,2024-03-27 02:03:29.354,Kuril Islands,46.271,153.2762,10.0,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m86q,earthquake,RUS
1143,us7000m88k,2024-03-27 09:12:15.494,"140 km SSE of Kuril’sk, Russia",44.1272,148.7398,41.307,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m88k,earthquake,RUS
1144,us7000m8a5,2024-03-27 12:03:16.845,"37 km ESE of Ust’-Kamchatsk Staryy, Russia",56.0521,162.9907,56.497,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8a5,earthquake,RUS
1145,us7000m8a6,2024-03-27 12:26:06.730,"39 km ESE of Ust’-Kamchatsk Staryy, Russia",56.0732,163.0533,47.694,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8a6,earthquake,RUS
1146,us7000m8xt,2024-03-30 13:44:35.875,"13 km E of Oni, Georgia",42.5692,43.6048,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8xt,earthquake,RUS
1147,us7000ma67,2024-03-30 13:50:46.786,"16 km ESE of Oni, Georgia",42.5389,43.637,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma67,earthquake,RUS
1148,us7000m8yd,2024-03-30 16:28:57.857,"Rat Islands, Aleutian Islands, Alaska",52.0965,178.4069,114.874,5.8,518,green,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8yd,earthquake,RUS
1149,us6000miv2,2024-03-08 11:00:17.875,"47 km SSW of Gerāsh, Iran",27.3124,53.8751,13.78,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miv2,earthquake,SAU
1150,us6000mj17,2024-03-09 18:07:48.831,"57 km SSW of Gerāsh, Iran",27.2068,53.876,17.593,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj17,earthquake,SAU
1151,us7000m4lw,2024-03-11 02:18:29.548,"43 km SSW of Gerāsh, Iran",27.3308,53.9082,10.0,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4lw,earthquake,SAU
1152,us6000mjzl,2024-03-14 22:03:15.365,"85 km WNW of Kīsh, Iran",26.8319,53.2178,15.461,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjzl,earthquake,SAU
1153,us6000mjhl,2024-03-17 21:03:44.164,"61 km ENE of Mohr, Iran",27.7131,53.4818,10.0,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjhl,earthquake,SAU
1154,us6000mkly,2024-03-22 23:10:32.904,"185 km WNW of Farasān, Saudi Arabia",17.1741,40.4449,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkly,earthquake,SAU
1155,us6000mkmh,2024-03-22 23:57:26.440,"176 km WNW of Farasān, Saudi Arabia",17.3,40.5783,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkmh,earthquake,SAU
1156,us6000mkms,2024-03-23 01:26:54.981,"181 km WNW of Farasān, Saudi Arabia",17.3593,40.5542,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkms,earthquake,SAU
1157,us6000mksr,2024-03-23 19:57:40.534,"47 km NNE of Gerāsh, Iran",28.0698,54.322,16.977,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mksr,earthquake,SAU
1158,us6000mkva,2024-03-24 00:12:20.658,"75 km WNW of Bandar Abbas, Iran",27.5529,55.6347,17.894,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkva,earthquake,SAU
1159,us7000m8ui,2024-03-29 22:10:09.595,"13 km NE of Aghajari, Iran",30.7915,49.9242,10.0,4.0,247,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8ui,earthquake,SAU
1160,us7000m47s,2024-03-05 19:30:15.990,South Sandwich Islands region,-59.5845,-26.0229,35.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m47s,earthquake,SGS
1161,us6000mivt,2024-03-08 13:35:30.268,South Sandwich Islands region,-58.0576,-29.1026,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mivt,earthquake,SGS
1162,us6000mive,2024-03-08 17:56:49.810,South Sandwich Islands region,-58.2994,-29.6514,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mive,earthquake,SGS
1163,us6000mivs,2024-03-08 22:20:16.642,South Sandwich Islands region,-58.1328,-29.2466,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mivs,earthquake,SGS
1164,us6000mj3n,2024-03-11 06:21:49.757,South Sandwich Islands region,-57.5889,-26.7184,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj3n,earthquake,SGS
1165,us6000mjtc,2024-03-13 21:12:10.863,South Sandwich Islands region,-55.5447,-27.76,36.616,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjtc,earthquake,SGS
1166,us6000mjzr,2024-03-14 21:15:45.720,South Sandwich Islands region,-56.0161,-27.3572,108.287,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjzr,earthquake,SGS
1167,us6000mjx0,2024-03-20 05:48:21.340,South Sandwich Islands region,-56.2612,-27.4164,117.965,5.6,482,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjx0,earthquake,SGS
1168,us6000mkgy,2024-03-22 11:42:22.275,South Sandwich Islands region,-56.5629,-27.5679,144.841,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkgy,earthquake,SGS
1169,us6000mifw,2024-03-06 01:20:09.837,"59 km WNW of Kirakira, Solomon Islands",-10.2874,161.4053,82.127,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mifw,earthquake,SLB
1170,us7000m3re,2024-03-06 19:27:02.733,"30 km WSW of Lata, Solomon Islands",-10.8089,165.5313,46.294,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3re,earthquake,SLB
1171,us6000minc,2024-03-07 19:57:46.333,"41 km WNW of Lata, Solomon Islands",-10.612,165.4343,35.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000minc,earthquake,SLB
1172,us6000mj2j,2024-03-10 07:35:09.785,"112 km W of Lata, Solomon Islands",-10.7289,164.7656,85.704,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj2j,earthquake,SLB
1173,us6000mj3m,2024-03-11 02:58:10.424,"196 km SSE of Kirakira, Solomon Islands",-12.0481,162.7202,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj3m,earthquake,SLB
1174,us6000mjsf,2024-03-13 02:03:38.296,"99 km SSE of Lata, Solomon Islands",-11.5386,166.1911,88.691,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjsf,earthquake,SLB
1175,us6000mk1c,2024-03-15 04:48:22.759,"133 km NNW of Sola, Vanuatu",-12.832,166.9304,222.695,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk1c,earthquake,SLB
1176,us6000mk22,2024-03-15 20:41:06.570,"89 km SE of Lata, Solomon Islands",-11.3057,166.3665,37.121,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk22,earthquake,SLB
1177,us6000mk84,2024-03-16 20:15:54.708,"97 km NNW of Gizo, Solomon Islands",-7.3083,156.4661,11.74,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk84,earthquake,SLB
1178,us6000mjrs,2024-03-19 14:10:14.216,"112 km NW of Sola, Vanuatu",-13.0926,166.8912,185.419,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjrs,earthquake,SLB
1179,us7000m83f,2024-03-21 03:02:42.051,"50 km W of Kirakira, Solomon Islands",-10.4108,161.463,69.431,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m83f,earthquake,SLB
1180,us7000m83g,2024-03-21 03:58:20.753,"90 km S of Panguna, Papua New Guinea",-7.1253,155.5834,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m83g,earthquake,SLB
1181,us7000m8la,2024-03-25 13:44:03.018,"57 km WNW of Kirakira, Solomon Islands",-10.3527,161.4028,81.831,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8la,earthquake,SLB
1182,us7000m7y4,2024-03-25 17:24:27.537,"107 km WNW of Kirakira, Solomon Islands",-10.1278,160.9994,64.217,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m7y4,earthquake,SLB
1183,us7000m818,2024-03-26 06:57:48.475,"95 km WNW of Kirakira, Solomon Islands",-10.146,161.1106,66.468,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m818,earthquake,SLB
1184,us7000ma89,2024-03-31 19:33:30.209,"195 km N of Sola, Vanuatu",-12.1146,167.4671,333.636,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma89,earthquake,SLB
1185,us7000m3xl,2024-03-03 00:23:18.814,"4 km SSW of Chinameca, El Salvador",13.4609,-88.3685,182.097,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xl,earthquake,SLV
1186,us6000mge6,2024-03-03 03:20:29.792,"5 km E of Concepción de Ataco, El Salvador",13.8651,-89.7981,94.214,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mge6,earthquake,SLV
1187,us6000mgl7,2024-03-04 04:34:33.089,"40 km S of La Libertad, El Salvador",13.1278,-89.2942,58.68,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgl7,earthquake,SLV
1188,us7000m84a,2024-03-26 18:33:17.961,"19 km S of La Libertad, El Salvador",13.3139,-89.2871,72.624,4.3,285,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m84a,earthquake,SLV
1189,us6000mgf6,2024-03-03 07:05:39.346,"8 km ESE of Murghob, Tajikistan",38.144,74.0547,167.503,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgf6,earthquake,TJK
1190,us7000m42n,2024-03-08 05:50:34.667,"11 km NNW of Ashkāsham, Afghanistan",36.7883,71.5034,260.647,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42n,earthquake,TJK
1191,us6000mij5,2024-03-13 06:49:20.270,"103 km NNE of Murghob, Tajikistan",39.037,74.3995,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mij5,earthquake,TJK
1192,us6000miw5,2024-03-14 16:12:32.122,"25 km ENE of Khorugh, Tajikistan",37.5695,71.8274,114.142,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miw5,earthquake,TJK
1193,us6000mjg2,2024-03-17 14:29:24.711,"14 km WNW of Ashkāsham, Afghanistan",36.7248,71.3751,192.93,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjg2,earthquake,TJK
1194,us6000mjis,2024-03-18 02:10:39.076,"48 km S of Rasht, Tajikistan",38.5898,70.4125,14.051,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjis,earthquake,TJK
1195,us6000mjjk,2024-03-18 07:26:19.507,"12 km E of Norak, Tajikistan",38.4067,69.4641,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjjk,earthquake,TJK
1196,us6000mkeg,2024-03-22 03:47:05.088,"28 km ENE of Karakenja, Tajikistan",39.3587,71.8155,10.0,5.1,401,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkeg,earthquake,TJK
1197,us6000mkyg,2024-03-24 10:36:04.716,"25 km ESE of Jurm, Afghanistan",36.7444,71.0729,93.166,3.8,222,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkyg,earthquake,TJK
1198,us7000m90b,2024-03-31 00:25:15.252,"42 km E of Rasht, Tajikistan",39.043,70.8693,10.0,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m90b,earthquake,TJK
1199,us7000m92k,2024-03-31 13:25:33.362,"8 km WNW of Ashkāsham, Afghanistan",36.7224,71.4464,176.672,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m92k,earthquake,TJK
1200,us6000mgln,2024-03-04 06:29:28.257,"54 km SSW of Muborak, Uzbekistan",38.8137,64.8816,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgln,earthquake,TKM
1201,us7000m4ki,2024-03-10 17:38:03.337,"4 km SSE of Kefamenanu, Indonesia",-9.4845,124.4859,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4ki,earthquake,TLS
1202,us6000mj34,2024-03-10 22:09:02.084,"12 km SSE of Kefamenanu, Indonesia",-9.5584,124.5089,14.461,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj34,earthquake,TLS
1203,us7000m3pj,2024-03-01 06:48:52.727,"222 km E of Levuka, Fiji",-17.8159,-178.6027,554.958,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3pj,earthquake,TON
1204,us7000m3q4,2024-03-01 23:39:23.778,"213 km ENE of Levuka, Fiji",-17.3376,-178.8236,532.248,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3q4,earthquake,TON
1205,us6000mg8a,2024-03-02 00:26:40.579,Fiji region,-20.5625,-178.3442,546.098,5.8,518,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg8a,earthquake,TON
1206,us7000m3xg,2024-03-02 00:39:27.678,"204 km WNW of Pangai, Tonga",-19.0771,-176.1384,345.636,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xg,earthquake,TON
1207,us6000mg8j,2024-03-02 00:39:37.879,Fiji region,-20.5228,-178.2695,541.528,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg8j,earthquake,TON
1208,us7000m3wu,2024-03-02 02:01:52.456,Fiji region,-20.474,-178.4769,547.539,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3wu,earthquake,TON
1209,us7000m3wn,2024-03-02 04:35:08.283,Fiji region,-20.6202,-178.3031,545.648,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3wn,earthquake,TON
1210,us6000mg9l,2024-03-02 05:54:23.369,"144 km NW of Neiafu, Tonga",-17.9094,-175.1093,250.95,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg9l,earthquake,TON
1211,us7000m3wz,2024-03-02 09:41:53.479,"280 km WNW of Houma, Tonga",-19.8119,-177.5728,536.86,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3wz,earthquake,TON
1212,us7000m3xk,2024-03-03 00:23:18.564,"239 km SE of Alo, Wallis and Futuna",-15.9672,-176.6818,389.285,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xk,earthquake,TON
1213,us7000m3xr,2024-03-03 03:26:11.777,"272 km NW of Houma, Tonga",-19.7655,-177.4492,528.244,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xr,earthquake,TON
1214,us7000m3y4,2024-03-03 11:49:24.222,"255 km WNW of Houma, Tonga",-20.5006,-177.6507,446.19,3.9,234,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3y4,earthquake,TON
1215,us7000m45p,2024-03-04 00:47:45.663,"293 km NW of Houma, Tonga",-19.4441,-177.4342,562.504,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m45p,earthquake,TON
1216,us6000mgp4,2024-03-04 16:46:42.175,Fiji region,-20.0588,-178.1902,577.325,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgp4,earthquake,TON
1217,us6000mguh,2024-03-05 10:04:57.187,"57 km SE of Pangai, Tonga",-20.16,-173.9483,30.433,5.3,432,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mguh,earthquake,TON
1218,us7000m47b,2024-03-05 12:16:31.845,"287 km WNW of Houma, Tonga",-20.5399,-177.9829,530.27,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m47b,earthquake,TON
1219,us6000mgwg,2024-03-05 17:05:20.857,Fiji region,-20.9596,-179.0325,615.159,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgwg,earthquake,TON
1220,us7000m3m3,2024-03-06 03:04:56.949,"233 km WNW of Houma, Tonga",-20.2,-177.2945,337.732,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3m3,earthquake,TON
1221,us7000m3mh,2024-03-06 04:29:52.424,Fiji region,-20.5368,-178.5612,601.081,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3mh,earthquake,TON
1222,us7000m3ng,2024-03-06 10:13:31.482,Fiji region,-21.3984,-178.6198,528.502,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3ng,earthquake,TON
1223,us6000migl,2024-03-06 16:39:45.208,Fiji region,-21.0344,-178.8587,619.377,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000migl,earthquake,TON
1224,us6000migj,2024-03-06 20:28:25.176,Fiji region,-20.2001,-178.608,619.688,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000migj,earthquake,TON
1225,us6000min9,2024-03-07 21:56:17.467,Fiji region,-20.4261,-178.2008,521.348,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000min9,earthquake,TON
1226,us6000miux,2024-03-08 06:55:27.308,"82 km ENE of Fangale’ounga, Tonga",-19.3435,-173.6648,35.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miux,earthquake,TON
1227,us6000miv6,2024-03-08 12:24:04.193,Fiji region,-20.4257,-178.1755,531.856,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miv6,earthquake,TON
1228,us6000mivc,2024-03-08 17:38:52.426,"254 km E of Levuka, Fiji",-18.0775,-178.2761,588.076,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mivc,earthquake,TON
1229,us6000mivf,2024-03-08 17:53:42.328,"254 km E of Levuka, Fiji",-18.0135,-178.276,589.358,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mivf,earthquake,TON
1230,us6000mivg,2024-03-08 19:00:26.527,"149 km WNW of Hihifo, Tonga",-15.4828,-175.102,9.16,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mivg,earthquake,TON
1231,us6000mivr,2024-03-08 22:42:23.713,Fiji region,-19.3114,-177.8158,671.043,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mivr,earthquake,TON
1232,us6000mj0s,2024-03-09 01:51:26.384,Fiji region,-20.4576,-178.1089,524.728,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj0s,earthquake,TON
